roll,pitch,yaw
0.573629,-0.778284,0.87908
0.401842,-0.864102,1.10617
0.187666,-0.918639,1.37417
-0.0524776,-0.933842,1.66734
-0.287906,-0.906765,1.95589
-0.491016,-0.842721,2.21317
-0.650526,-0.750119,2.42858
-0.768874,-0.63843,2.60532
-0.854478,-0.513538,2.75288
-0.913878,-0.379405,2.87992
-0.952897,-0.239663,2.99319
-0.974734,-0.097059,3.09858
-0.981655,0.0468542,-3.0827
-0.974046,0.190329,-2.98012
-0.950746,0.332428,-2.87243
-0.90881,0.471349,-2.75468
-0.843988,0.604591,-2.62009
-0.748885,0.727653,-2.45982
-0.614019,0.835616,-2.26324
-0.431428,0.919772,-2.02073
-0.201334,0.970648,-1.7321
0.0545769,0.979909,-1.41815
0.298452,0.945184,-1.11591
0.50071,0.872867,-0.85415
0.65353,0.773367,-0.639972
0.762816,0.655468,-0.4662
0.838662,0.525895,-0.321871
0.888764,0.389608,-0.197005
0.918816,0.248807,-0.0848695
0.932235,0.105601,0.0192896
0.930649,-0.0381108,0.121037
0.914386,-0.181009,0.224452
0.882599,-0.321762,0.334707
0.832019,-0.458104,0.456316
0.757915,-0.586976,0.595409
0.653933,-0.704882,0.760149
0.512451,-0.805156,0.959555
0.328538,-0.880387,1.19933
0.106857,-0.922068,1.47568
-0.131688,-0.923253,1.76838
-0.354876,-0.883695,2.04619
-0.541151,-0.809718,2.28819
-0.685672,-0.711072,2.48972
-0.79264,-0.595252,2.65658
-0.869204,-0.467577,2.7975
-0.9222,-0.332518,2.92024
-0.955958,-0.19294,3.03102
-0.973602,-0.0504775,3.13517
-0.976703,0.0926829,-3.04619
-0.965203,0.235606,-2.94241
-0.936955,0.376548,-2.83175
-0.889352,0.513467,-2.70908
-0.816363,0.643443,-2.56702
-0.710625,0.762406,-2.39646
-0.563338,0.864396,-2.18755
-0.366237,0.940156,-1.93094
-0.124757,0.978967,-1.6311
0.131768,0.973579,-1.31651
0.364869,0.925143,-1.02504
0.550814,0.842526,-0.779365
0.687531,0.736054,-0.580418
0.78423,0.613851,-0.418178
0.851001,0.482699,-0.281349
0.894688,0.345509,-0.161781
0.919971,0.204676,-0.05262
0.929136,0.0618779,0.0508626
0.923639,-0.0811921,0.153686
0.903015,-0.222782,0.25956
0.864926,-0.361445,0.373878
0.807123,-0.494595,0.501257
0.724251,-0.619549,0.64814
0.609394,-0.731499,0.82308
0.456034,-0.824456,1.03375
0.26097,-0.88915,1.28463
0.0341903,-0.917895,1.56628
-0.198985,-0.906528,1.85409
-0.410138,-0.856706,2.12044
-0.58176,-0.775666,2.34845
-0.712988,-0.672154,2.53827
-0.809174,-0.552699,2.69702
-0.877203,-0.422992,2.83231
-0.923448,-0.286495,2.95174
-0.951724,-0.146135,3.06115
-0.964629,-0.00460096,-3.11737
-0.962717,0.137856,-3.01355
-0.945461,0.279236,-2.9061
-0.910678,0.417587,-2.79035
-0.854761,0.551022,-2.66063
-0.771966,0.676433,-2.50924
-0.654122,0.788877,-2.32624
-0.492277,0.88107,-2.10203
-0.283425,0.943929,-1.83258
-0.039916,0.968322,-1.52938
0.205474,0.949704,-1.22431
0.419546,0.891358,-0.949794
0.587746,0.8027,-0.719659
0.711226,0.692933,-0.53167
0.799001,0.568704,-0.375825
0.858473,0.435947,-0.243183
0.895937,0.297422,-0.126596
0.91601,0.156063,-0.0189396
0.920411,0.0137346,0.0843327
0.910063,-0.128353,0.187808
0.883569,-0.268231,0.296046
0.83973,-0.404388,0.413544
0.773913,-0.534215,0.546924
0.681578,-0.654284,0.702281
0.55587,-0.759904,0.887748
0.390666,-0.843899,1.11035
0.185834,-0.896922,1.37114
-0.0431384,-0.912662,1.65539
-0.26899,-0.887892,1.93634
-0.466364,-0.826809,2.18954
-0.623102,-0.737159,2.40425
-0.741165,-0.627769,2.58294
-0.826858,-0.504782,2.73305
-0.886791,-0.373263,2.86274
-0.926294,-0.236254,2.97879
-0.948927,-0.0961387,3.08745
-0.956171,0.0454915,-3.09062
-0.948955,0.187165,-2.98541
-0.925858,0.327213,-2.87517
-0.883996,0.463818,-2.75466
-0.819722,0.594316,-2.6178
-0.725318,0.714992,-2.45541
-0.592583,0.820365,-2.25828
-0.414361,0.902436,-2.01806
-0.192228,0.951586,-1.73534
0.0535331,0.95953,-1.42951
0.287836,0.925255,-1.13485
0.483281,0.854256,-0.878372
0.632471,0.756858,-0.6662
0.740579,0.641649,-0.492007
0.815915,0.514637,-0.346299
0.866301,0.379743,-0.2199
0.89694,0.240277,-0.105957
0.910917,0.0988265,0.000820263
0.909418,-0.0432885,0.105177
0.892377,-0.184125,0.211347
0.859106,-0.322167,0.323949
0.807165,-0.454922,0.447492
0.731931,-0.580425,0.588624
0.627033,-0.694361,0.755461
0.486655,-0.791279,0.954883
0.305381,-0.86297,1.19314
0.090347,-0.901653,1.46408
-0.138923,-0.901177,1.74878
-0.353494,-0.861403,2.0192
-0.533474,-0.788882,2.25636
-0.673652,-0.691606,2.45577
-0.777793,-0.576599,2.62195
-0.852583,-0.450228,2.76308
-0.903669,-0.316526,2.88674
-0.93575,-0.178032,2.9991
-0.951471,-0.0377449,3.1055
-0.952216,0.103793,-3.07302
-0.937903,0.2448,-2.96614
-0.90664,0.383424,-2.85235
-0.855407,0.517709,-2.72589
-0.778951,0.644188,-2.57903
-0.670036,0.759007,-2.40378
-0.519257,0.855115,-2.18998
-0.322235,0.924078,-1.93197
-0.0881697,0.956757,-1.6379
0.155912,0.947201,-1.3341
0.375608,0.897166,-1.05409
0.55162,0.814833,-0.816308
0.683018,0.709062,-0.62079
0.776509,0.588125,-0.459579
0.84015,0.457317,-0.323467
0.881364,0.320676,-0.203519
0.903894,0.180599,-0.093122
0.910814,0.0389383,0.0124405
0.902546,-0.102238,0.117759
0.878652,-0.241634,0.226895
0.837666,-0.377772,0.344172
0.775997,-0.507863,0.475406
0.687952,-0.62841,0.627997
0.568231,-0.735255,0.808738
0.410001,-0.821519,1.02528
0.213168,-0.879189,1.2787
-0.00903724,-0.900766,1.55715
-0.232976,-0.882752,1.83721
-0.432135,-0.8279,2.0931
-0.593428,-0.743887,2.3127
-0.716161,-0.639103,2.49627
-0.806361,-0.520035,2.6509
-0.870683,-0.39124,2.78498
-0.913651,-0.256098,2.90438
-0.938442,-0.117348,3.01531
-0.94754,0.0233345,3.12207
-0.941776,0.163241,-3.05404
-0.920056,0.301678,-2.94251
-0.880653,0.43668,-2.82169
-0.819012,0.565853,-2.68546
-0.730393,0.686567,-2.52728
-0.606283,0.79294,-2.33733
-0.439188,0.877451,-2.10663
-0.228746,0.932359,-1.83439
0.00940847,0.948045,-1.53528
0.242658,0.922084,-1.24069
0.442825,0.858987,-0.978232
0.598468,0.767349,-0.758223
0.712857,0.656556,-0.576605
0.79352,0.532793,-0.424605
0.848055,0.401148,-0.293277
0.881817,0.264358,-0.175495
0.898414,0.124619,-0.0655339
0.899463,-0.0157178,0.0412344
0.885439,-0.155375,0.149127
0.855787,-0.292353,0.26267
0.807522,-0.42521,0.386582
0.737246,-0.55073,0.525953
0.639401,-0.665892,0.688349
0.507978,-0.764923,0.881044
0.338472,-0.840927,1.10951
0.13423,-0.886369,1.37124
-0.088695,-0.894697,1.65104
-0.304051,-0.864884,1.92301
-0.489885,-0.800873,2.16648
-0.637575,-0.709921,2.37375
-0.749136,-0.600552,2.54771
-0.830378,-0.478026,2.69544
-0.887544,-0.346849,2.82431
-0.924674,-0.21018,2.94032
-0.945299,-0.070443,3.049
-0.950565,0.0706666,-3.1283
-0.940695,0.211479,-3.02105
-0.914562,0.349953,-2.90808
-0.869534,0.484336,-2.78406
-0.800565,0.611554,-2.64202
-0.701355,0.728332,-2.47425
-0.56285,0.829122,-2.27094
-0.380001,0.905474,-2.02539
-0.156872,0.947886,-1.74076
0.0845409,0.949675,-1.43832
0.311148,0.910487,-1.15061
0.498309,0.836757,-0.901132
0.640762,0.738091,-0.693973
0.743655,0.622248,-0.522922
0.815485,0.495369,-0.378553
0.863469,0.361661,-0.252398
0.891987,0.223685,-0.137963
0.903909,0.0838202,-0.0302267
0.900976,-0.0567593,0.0756477
0.883036,-0.196454,0.184202
0.848787,-0.33315,0.29948
0.795068,-0.464811,0.426673
0.717532,-0.588662,0.572017
0.610272,-0.700468,0.74248
0.466904,-0.79424,0.945988
0.284532,-0.862417,1.18671
0.0706138,-0.897357,1.45796
-0.154167,-0.893735,1.73947
-0.363207,-0.852155,2.00569
-0.538503,-0.778278,2.23958
-0.674984,-0.680741,2.4368
-0.776795,-0.566846,2.60231
-0.850271,-0.441739,2.74379
-0.901201,-0.309217,2.86805
-0.933724,-0.171875,2.98136
-0.94969,-0.0320327,3.08839
-0.950631,0.108815,-3.08942
-0.936832,0.249142,-2.98164
-0.906459,0.387057,-2.86678
-0.855726,0.520897,-2.73876
-0.779501,0.647079,-2.59092
-0.67008,0.761392,-2.41453
-0.519635,0.857182,-2.20003
-0.323528,0.92618,-1.94191
-0.0900804,0.959064,-1.64745
0.154244,0.949311,-1.34254
0.373895,0.898984,-1.06168
0.550032,0.816229,-0.823342
0.681556,0.710737,-0.627333
0.775327,0.589943,-0.466085
0.839734,0.459575,-0.329415
0.881835,0.323189,-0.209095
0.905508,0.183061,-0.0989362
0.913408,0.0414222,0.00620143
0.90659,-0.100523,0.110167
0.884537,-0.241101,0.217669
0.844334,-0.377599,0.334314
0.783547,-0.508128,0.464791
0.696925,-0.629619,0.616017
0.578607,-0.73758,0.795381
0.421886,-0.825986,1.00999
0.225669,-0.886501,1.26245
0.000827274,-0.910657,1.54264
-0.227213,-0.89483,1.82593
-0.430877,-0.840542,2.08558
-0.595368,-0.756588,2.30765
-0.720591,-0.651577,2.49266
-0.81251,-0.532151,2.64784
-0.877952,-0.402183,2.78076
-0.922125,-0.266159,2.89866
-0.94931,-0.126119,3.00832
-0.960557,0.0159317,3.11327
-0.956742,0.157865,-3.06563
-0.937263,0.298652,-2.95727
-0.89995,0.436002,-2.8399
-0.841006,0.567704,-2.70757
-0.753635,0.691291,-2.55186
-0.630231,0.800759,-2.36379
-0.462828,0.889863,-2.13421
-0.248163,0.948454,-1.85914
-0.00211713,0.966579,-1.55406
0.241052,0.941572,-1.2518
0.448711,0.877189,-0.98366
0.609148,0.784093,-0.760987
0.725928,0.671372,-0.579249
0.808062,0.545567,-0.428315
0.863469,0.41157,-0.299635
0.898259,0.27286,-0.184821
0.91452,0.131252,-0.0781453
0.915393,-0.0114666,0.0253148
0.901858,-0.152691,0.130358
0.872522,-0.291762,0.240738
0.824925,-0.426559,0.361652
0.755348,-0.554853,0.498671
0.657585,-0.672082,0.659495
0.525412,-0.773691,0.851539
0.353371,-0.852416,1.08116
0.144014,-0.899686,1.34629
-0.0857125,-0.908787,1.63114
-0.306655,-0.8772,1.90734
-0.495666,-0.8107,2.15264
-0.644589,-0.717525,2.35998
-0.756357,-0.605983,2.53291
-0.837439,-0.481796,2.67902
-0.893786,-0.349423,2.80587
-0.930455,-0.212139,2.9204
-0.950573,-0.071734,3.02762
-0.955426,0.0700765,3.13221
-0.945358,0.211727,-3.04497
-0.918826,0.351757,-2.93348
-0.872896,0.487707,-2.81064
-0.802726,0.616503,-2.6689
-0.70191,0.73479,-2.50084
-0.561476,0.83618,-2.29664
-0.375018,0.912822,-2.0486
-0.14723,0.954472,-1.76037
0.0981724,0.954451,-1.45501
0.325224,0.912856,-1.16761
0.510792,0.836903,-0.920365
0.651032,0.735998,-0.716167
0.752115,0.61852,-0.547938
0.822253,0.490457,-0.405894
0.86855,0.355876,-0.281813
0.895528,0.217454,-0.168558
0.906058,0.0770232,-0.0614102
0.901755,-0.063865,0.0436253
0.882421,-0.203563,0.15126
0.846233,-0.340367,0.266041
0.790657,-0.47206,0.39311
0.710528,-0.595631,0.539161
0.60036,-0.706733,0.711287
0.454491,-0.799652,0.916371
0.269833,-0.86691,1.15842
0.0535924,-0.900426,1.43138
-0.172991,-0.89459,1.71429
-0.381559,-0.850909,1.97946
-0.554762,-0.775367,2.21062
-0.689426,-0.676417,2.40557
-0.7886,-0.560586,2.5683
-0.859963,-0.433822,2.70753
-0.908671,-0.29971,2.82994
-0.939125,-0.161129,2.94184
-0.953757,-0.0198745,3.04787
-0.953347,0.122095,-3.1306
-0.937343,0.263263,-3.02285
-0.904466,0.401601,-2.90741
-0.851181,0.535271,-2.77876
-0.772147,0.661156,-2.62961
-0.659284,0.774771,-2.45053
-0.503774,0.869144,-2.23174
-0.301097,0.935985,-1.96809
-0.0613862,0.965248,-1.66839
0.184676,0.950914,-1.36242
0.402815,0.896529,-1.08373
0.575258,0.809909,-0.849499
0.702566,0.701379,-0.657932
0.792837,0.578551,-0.499528
0.854437,0.446531,-0.364858
0.893481,0.30897,-0.246534
0.914753,0.16845,-0.137589
0.92074,0.02611,-0.0333595
0.911675,-0.116117,0.0706813
0.887024,-0.256906,0.179531
0.844819,-0.393718,0.297322
0.781862,-0.524592,0.429205
0.692873,-0.646052,0.5824
0.57096,-0.753867,0.76487
0.409087,-0.841118,0.984694
0.206564,-0.899056,1.24329
-0.0239171,-0.919477,1.52896
-0.254706,-0.899575,1.81417
-0.458205,-0.842404,2.07289
-0.621806,-0.755485,2.29328
-0.745021,-0.647765,2.47588
-0.834925,-0.525279,2.62842
-0.898103,-0.393745,2.75917
-0.940874,-0.2571,2.87568
-0.966415,-0.117081,2.98324
-0.977132,0.0261369,3.08621
-0.972612,0.169656,-3.09474
-0.952948,0.311776,-2.98823
-0.915772,0.45141,-2.87249
-0.856193,0.585694,-2.74104
-0.767214,0.711581,-2.58617
-0.640526,0.823556,-2.39702
-0.46583,0.913986,-2.16239
-0.240496,0.972506,-1.87869
0.0174619,0.989032,-1.56304
0.269892,0.960571,-1.25281
0.483023,0.892089,-0.981222
0.644409,0.794607,-0.759539
0.760878,0.678126,-0.580897
0.84186,0.54919,-0.433924
0.896302,0.41165,-0.308723
0.93006,0.269723,-0.197432
0.947043,0.125182,-0.0947982
0.949278,-0.0201029,0.00461225
0.936605,-0.164712,0.105396
0.90811,-0.307236,0.211673
0.860641,-0.446273,0.328502
0.790863,-0.578666,0.462128
0.691634,-0.700472,0.620561
0.555098,-0.806752,0.813282
0.37385,-0.888924,1.04828
0.149373,-0.938258,1.32516
-0.0990568,-0.946304,1.62504
-0.336377,-0.911708,1.91405
-0.536076,-0.839707,2.16612
-0.689616,-0.740554,2.37385
-0.802476,-0.623726,2.54374
-0.883255,-0.494835,2.68525
-0.939197,-0.358204,2.8072
-0.975642,-0.216468,2.91629
-0.995612,-0.0722617,3.01748
-1.00121,0.073313,3.11579
-0.991454,0.218502,-3.06711
-0.965778,0.362034,-2.96085
-0.920929,0.50214,-2.84321
-0.852222,0.635802,-2.70729
-0.751263,0.759233,-2.54348
-0.607456,0.866262,-2.33981
-0.41164,0.94811,-2.08623
-0.166849,0.994406,-1.78425
0.100881,0.995752,-1.45977
0.348838,0.952189,-1.15448
0.547316,0.871535,-0.897419
0.693298,0.765517,-0.690548
0.796118,0.643199,-0.52375
0.866264,0.510314,-0.385348
0.911868,0.37083,-0.265786
0.938372,0.228536,-0.157594
0.949006,0.0845686,-0.0555821
0.945371,-0.0599809,0.0449309
0.927172,-0.20339,0.147884
0.892275,-0.344558,0.258019
0.837978,-0.48116,0.38054
0.760208,-0.610087,0.521119
0.651114,-0.727142,0.689019
0.503832,-0.826455,0.892839
0.312115,-0.899867,1.13917
0.0812005,-0.938422,1.42387
-0.163644,-0.934915,1.72219
-0.388811,-0.891009,2.00159
-0.573993,-0.813,2.24214
-0.714697,-0.710342,2.43996
-0.817633,-0.591152,2.60296
-0.89075,-0.460707,2.73995
-0.940384,-0.32356,2.85915
-0.97199,-0.181686,2.96743
-0.987459,-0.0375584,3.06948
-0.988525,0.107977,-3.11365
-0.974649,0.252752,-3.01104
-0.944451,0.395467,-2.90069
-0.894247,0.533684,-2.77745
-0.818231,0.665168,-2.63412
-0.707651,0.78483,-2.46028
-0.552099,0.886016,-2.2442
-0.3444,0.959704,-1.97779
-0.0926879,0.993874,-1.66805
0.169415,0.982535,-1.34806
0.40193,0.928254,-1.05767
0.584694,0.840713,-0.815403
0.717617,0.730361,-0.620574
0.810282,0.605449,-0.462964
0.873259,0.471512,-0.330489
0.914324,0.331821,-0.213818
0.937102,0.188887,-0.107343
0.944068,0.0444448,-0.00583821
0.936323,-0.0998753,0.0950471
0.913266,-0.242931,0.199653
0.873443,-0.382733,0.31261
0.813264,-0.516421,0.439621
0.727163,-0.641642,0.587643
0.607912,-0.753151,0.76547
0.448,-0.845008,0.98139
0.245396,-0.908893,1.23874
0.0101877,-0.935363,1.52777
-0.228613,-0.919274,1.82045
-0.440755,-0.864085,2.08715
-0.611236,-0.778824,2.31357
-0.739625,-0.671997,2.50029
-0.833493,-0.550798,2.65571
-0.899711,-0.420059,2.78807
-0.944185,-0.282666,2.90458
-0.971123,-0.141664,3.01141
-0.982402,0.00166279,3.11386
-0.978796,0.145381,-3.06741
-0.960813,0.28851,-2.9626
-0.925494,0.428644,-2.84926
-0.869441,0.56452,-2.72166
-0.785894,0.691938,-2.57163
-0.666325,0.806804,-2.38869
-0.500425,0.901572,-2.16201
-0.283058,0.966618,-1.88556
-0.0275695,0.991473,-1.57179
0.229775,0.970456,-1.25606
0.45101,0.908401,-0.975666
0.620804,0.814698,-0.744813
0.743059,0.700254,-0.558873
0.827802,0.572554,-0.407647
0.884573,0.436758,-0.279371
0.919903,0.295509,-0.166392
0.9378,0.151779,-0.0621023
0.940713,0.00706525,0.0384387
0.929723,-0.137327,0.139223
0.903607,-0.279814,0.244714
0.859911,-0.418872,0.359646
0.794835,-0.552152,0.490033
0.702087,-0.676086,0.643228
0.573645,-0.785563,0.828791
0.401902,-0.873553,1.05538
0.185733,-0.930085,1.32491
-0.0592048,-0.945901,1.62211
-0.299838,-0.91889,1.91505
-0.506068,-0.853153,2.17378
-0.666567,-0.758786,2.38853
-0.78479,-0.644645,2.56393
-0.869995,-0.517534,2.70973
-0.929421,-0.381921,2.83444
-0.968741,-0.241207,2.94533
-0.991629,-0.0972104,3.04734
-0.999742,0.0483154,-3.13751
-0.992985,0.194436,-3.0385
-0.970933,0.33882,-2.93448
-0.931243,0.480044,-2.82096
-0.868828,0.615917,-2.6907
-0.774701,0.743002,-2.53356
-0.63956,0.855149,-2.33865
-0.452767,0.943705,-2.09425
-0.212305,0.998029,-1.79756
0.0598865,1.00799,-1.46993
0.317987,0.971008,-1.15609
0.528261,0.894648,-0.889327
0.683808,0.790799,-0.675455
0.793398,0.669029,-0.504712
0.868794,0.536208,-0.364373
0.918446,0.396276,-0.244667
0.94811,0.251997,-0.137869
0.961389,0.105972,-0.0388693
0.960021,-0.0409535,0.0577025
0.94433,-0.187288,0.156064
0.912648,-0.33148,0.260764
0.86182,-0.470863,0.377634
0.787582,-0.603222,0.512657
0.682676,-0.724954,0.674204
0.537177,-0.830016,0.872815
0.344331,-0.910186,1.11686
0.108658,-0.954456,1.40259
-0.146524,-0.955801,1.70741
-0.384273,-0.91314,1.99524
-0.578739,-0.834613,2.24091
-0.725766,-0.730836,2.44108
-0.833045,-0.609761,2.60414
-0.908869,-0.477879,2.73971
-0.961056,-0.33892,2.85673
-0.993687,-0.195124,2.96227
-1.01051,-0.0488769,3.06119
-1.01228,0.0988801,-3.12572
-0.999492,0.246146,-3.02723
-0.970524,0.390945,-2.92138
-0.921845,0.531682,-2.8029
-0.847282,0.665859,-2.66455
-0.738279,0.789176,-2.49566
-0.583614,0.893784,-2.28362
-0.374536,0.97129,-2.01891
-0.116148,1.00987,-1.70544
0.157756,1.0018,-1.37671
0.402496,0.949568,-1.07607
0.593621,0.862191,-0.827767
0.731994,0.751303,-0.629773
0.828396,0.62497,-0.470548
0.893317,0.489468,-0.338252
0.934877,0.347888,-0.223442
0.957722,0.203161,-0.119313
0.965112,0.0566917,-0.0204379
0.958474,-0.0895957,0.0774303
0.937,-0.234695,0.178641
0.898456,-0.376459,0.288288
0.839787,-0.513196,0.411629
0.755539,-0.641972,0.555782
0.638168,-0.758038,0.729615
0.479347,-0.855872,0.942507
0.273379,-0.925634,1.20094
0.0301522,-0.956974,1.49591
-0.221027,-0.944268,1.79867
-0.446192,-0.890737,2.07604
-0.626094,-0.805436,2.30948
-0.760482,-0.697124,2.49964
-0.856751,-0.573659,2.65506
-0.924381,-0.440172,2.78613
-0.970327,-0.300745,2.90112
-0.998449,-0.157309,3.0058
-1.01115,-0.0118799,3.10513
-1.00911,0.134069,-3.0797
-0.99237,0.27897,-2.97801
-0.958496,0.421521,-2.86812
-0.90538,0.560875,-2.74535
-0.825259,0.692551,-2.60057
-0.709571,0.813366,-2.42389
-0.545185,0.915093,-2.20122
-0.323108,0.987226,-1.92274
-0.0542109,1.01775,-1.59836
0.220642,0.999958,-1.2681
0.456994,0.937722,-0.97569
0.636378,0.843178,-0.738453
0.764349,0.727361,-0.550264
0.852808,0.597668,-0.398915
0.911924,0.459625,-0.272215
0.949323,0.316687,-0.161109
0.968983,0.170965,-0.0594366
0.974142,0.0237949,0.0375141
0.964818,-0.123006,0.134411
0.941036,-0.268228,0.235271
0.90024,-0.410251,0.345127
0.838235,-0.547213,0.470479
0.749245,-0.675513,0.618406
0.624537,-0.790098,0.798439
0.45455,-0.883895,1.02137
0.235825,-0.948002,1.29188
-0.0183718,-0.971376,1.59713
-0.274684,-0.949722,1.90407
-0.495893,-0.886939,2.1767
-0.667324,-0.793791,2.40103
-0.793148,-0.67948,2.58211
-0.883234,-0.551935,2.73039
-0.945713,-0.415642,2.85565
-0.987817,-0.273528,2.96596
-1.013,-0.128233,3.0667
-1.0231,0.0186969,-3.12025
-1.01922,0.167067,-3.02425
-1.00031,0.31421,-2.92409
-0.964523,0.458159,-2.81467
-0.906922,0.597251,-2.68968
-0.820422,0.728137,-2.54034
-0.694239,0.845956,-2.35475
-0.516078,0.942604,-2.1195
-0.27887,1.00708,-1.82676
-0.000792546,1.02807,-1.49373
0.274051,1.00015,-1.16395
0.503649,0.929361,-0.878618
0.673502,0.827925,-0.651339
0.792386,0.706951,-0.472846
0.873783,0.573991,-0.328326
0.927731,0.433458,-0.206724
0.960728,0.288575,-0.0995708
0.977252,0.140907,-0.0013355
0.979343,-0.00735308,0.0935183
0.967483,-0.155122,0.188565
0.940313,-0.301156,0.288791
0.895761,-0.443414,0.399308
0.828954,-0.579671,0.526345
0.732704,-0.706685,0.679264
0.597841,-0.818686,0.867708
0.41455,-0.907502,1.10225
0.182408,-0.962816,1.38439
-0.0789683,-0.975408,1.69522
-0.331107,-0.942483,1.99696
-0.541431,-0.869461,2.25786
-0.700975,-0.768488,2.46972
-0.817234,-0.64913,2.641
-0.899627,-0.517396,2.78193
-0.956217,-0.378017,2.90213
-0.992524,-0.23366,3.00872
-1.01263,-0.0864686,3.1073
-1.01837,0.0621059,-3.08044
-1.00963,0.209407,-2.98323
-0.985495,0.354937,-2.88046
-0.942374,0.49756,-2.76649
-0.875065,0.634804,-2.6337
-0.775776,0.762197,-2.47312
-0.632798,0.87311,-2.27186
-0.435099,0.959397,-2.01798
-0.184129,1.00868,-1.71217
0.0933051,1.01174,-1.38039
0.349088,0.967649,-1.06936
0.552816,0.885811,-0.809268
0.701535,0.77824,-0.602229
0.805788,0.653885,-0.436808
0.87639,0.519916,-0.299686
0.922219,0.379584,-0.18182
0.948573,0.235383,-0.0754418
0.958889,0.0895116,0.0246026
0.954558,-0.0565664,0.123175
0.935254,-0.201577,0.224295
0.899637,-0.343024,0.332771
0.844888,-0.479746,0.453568
0.766119,-0.608607,0.592675
0.656682,-0.72598,0.758795
0.508117,-0.825846,0.962075
0.314402,-0.899485,1.20849
0.0837667,-0.937757,1.49217
-0.161109,-0.934286,1.78974
-0.387058,-0.889622,2.06873
-0.572173,-0.810992,2.30813
-0.712305,-0.708221,2.50486
-0.814595,-0.588902,2.6668
-0.887013,-0.458553,2.80418
-0.936226,-0.321251,2.92398
-0.967171,-0.179719,3.03278
-0.981927,-0.0357245,3.13546
-0.981952,0.109086,-3.04663
-0.967153,0.252896,-2.94286
-0.934865,0.394387,-2.83152
-0.882423,0.531237,-2.70698
-0.804132,0.660291,-2.56221
-0.692259,0.777381,-2.38763
-0.536305,0.876111,-2.17105
-0.330265,0.947153,-1.90626
-0.0835202,0.979505,-1.60142
0.172473,0.967514,-1.28749
0.399677,0.913157,-1.00175
0.576825,0.826082,-0.763652
0.706224,0.71659,-0.570795
0.797249,0.592965,-0.41228
0.85908,0.460397,-0.278153
0.898639,0.322499,-0.160041
0.92041,0.181309,-0.0516042
0.926491,0.0386923,0.0520304
0.917648,-0.103935,0.155265
0.89269,-0.244805,0.262376
0.850729,-0.381794,0.37812
0.788263,-0.513157,0.508636
0.699658,-0.635466,0.660288
0.578761,-0.743716,0.840905
0.419098,-0.831415,1.05783
0.219257,-0.889995,1.31336
-0.00821409,-0.91185,1.5957
-0.236153,-0.893743,1.87943
-0.438709,-0.838647,2.13851
-0.602002,-0.75453,2.35993
-0.726536,-0.649147,2.54496
-0.817193,-0.529437,2.69995
-0.881697,-0.399968,2.83342
-0.924723,-0.265059,2.95234
-0.949987,-0.126162,3.06208
-0.959946,0.0146205,-3.11577
-0.955236,0.155485,-3.01058
-0.934919,0.295834,-2.90164
-0.896957,0.43295,-2.78368
-0.837099,0.56462,-2.65046
-0.749889,0.687351,-2.49472
-0.626863,0.796512,-2.30689
-0.460452,0.884738,-2.07813
-0.247688,0.942876,-1.80485
-0.00456955,0.961523,-1.50195
0.235802,0.937016,-1.20157
0.442175,0.874526,-0.934246
0.603074,0.782991,-0.71135
0.720785,0.67151,-0.528865
0.804304,0.546992,-0.376779
0.861006,0.413932,-0.246354
0.895734,0.275709,-0.13057
0.913564,0.134743,-0.0225095
0.916184,-0.00723861,0.0820797
0.903156,-0.148919,0.187099
0.874358,-0.288333,0.297381
0.827141,-0.423595,0.417308
0.758227,-0.552086,0.55313
0.661688,-0.670319,0.712085
0.53014,-0.773149,0.90261
0.358493,-0.853212,1.13099
0.149145,-0.902086,1.39578
-0.0822442,-0.911543,1.68158
-0.305877,-0.881079,1.95983
-0.497182,-0.815094,2.20691
-0.648309,-0.722493,2.41555
-0.761429,-0.610405,2.58903
-0.843712,-0.485793,2.7354
-0.90126,-0.353346,2.86229
-0.93883,-0.215744,2.97625
-0.959472,-0.0738528,3.08229
-0.965161,0.0692182,-3.09782
-0.955132,0.212294,-2.99319
-0.929149,0.353429,-2.88269
-0.883541,0.490173,-2.76027
-0.813975,0.620288,-2.61982
-0.713129,0.739491,-2.45332
-0.572575,0.842232,-2.2502
-0.383507,0.920221,-2.00114
-0.15135,0.963099,-1.71019
0.0992549,0.963468,-1.40142
0.331381,0.921298,-1.11065
0.521485,0.844461,-0.860562
0.664487,0.742517,-0.655455
0.76721,0.622994,-0.4876
0.838433,0.493024,-0.346893
0.88496,0.356048,-0.224154
0.91241,0.215091,-0.112856
0.923675,0.0727696,-0.00785234
0.919875,-0.0702119,0.0955167
0.900963,-0.211991,0.201245
0.865271,-0.350665,0.314235
0.809758,-0.484359,0.440071
0.729897,-0.610146,0.584586
0.61893,-0.72392,0.756235
0.469137,-0.81896,0.963173
0.277363,-0.887193,1.21019
0.0515222,-0.91962,1.48973
-0.183477,-0.911392,1.77819
-0.397697,-0.863819,2.04644
-0.573257,-0.784279,2.27735
-0.707799,-0.681463,2.46939
-0.806828,-0.562837,2.62908
-0.877876,-0.43325,2.76542
-0.926579,-0.296612,2.88514
-0.956307,-0.156053,2.99387
-0.970477,-0.0129767,3.09711
-0.969879,0.130616,-3.08336
-0.95388,0.2735,-2.97748
-0.920062,0.413638,-2.86306
-0.865264,0.548903,-2.73466
-0.783321,0.67597,-2.58472
-0.666223,0.790096,-2.40348
